scenario,tau_t,config,threshold,n_chains,attack_chain_total_strength,attack_chain_mean_strength,attack_chain_n_events,attack_chain_n_pairs,attack_chain_is_cross_domain,attack_connectivity,noise_inclusion,max_other_chain_strength,separation_ratio
gnss_5g,60.0,uniform,0.1,3,0.20969128146772212,0.10484564073386106,3,2,True,0.25,1,0.20969128146772212,1.0
gnss_5g,60.0,uniform,0.15,1,0.20969128146772212,0.20969128146772212,2,1,True,0.25,0,0.0,0.0
gnss_5g,60.0,uniform,0.2,1,0.20969128146772212,0.20969128146772212,2,1,True,0.25,0,0.0,0.0
gnss_5g,60.0,uniform,0.3,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,60.0,uniform,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,60.0,topology-heavy,0.0,1,1.305875652425894,0.03036920121920684,11,43,True,1.0,3,0.0,0.0
gnss_5g,60.0,topology-heavy,0.05,3,0.37571222091435597,0.125237406971452,4,3,True,0.375,1,0.4154952768503184,0.9042514845474544
gnss_5g,60.0,topology-heavy,0.1,3,0.33776976304601836,0.16888488152300918,3,2,True,0.25,1,0.25734839089220446,1.3125
gnss_5g,60.0,topology-heavy,0.15,3,0.25734839089220446,0.25734839089220446,2,1,True,0.25,0,0.21127985178187153,1.2180451127819552
gnss_5g,60.0,topology-heavy,0.2,3,0.25734839089220446,0.25734839089220446,2,1,True,0.25,0,0.21127985178187153,1.2180451127819552
gnss_5g,60.0,topology-heavy,0.3,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,60.0,topology-heavy,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,60.0,cross-heavy,0.0,1,0.9314382940637297,0.02166135567590069,11,43,True,1.0,3,0.0,0.0
gnss_5g,60.0,cross-heavy,0.05,3,0.2696030761727856,0.2696030761727856,2,1,True,0.25,0,0.21568246093822846,1.2500000000000002
gnss_5g,60.0,cross-heavy,0.1,2,0.2696030761727856,0.2696030761727856,2,1,True,0.25,0,0.12581476888063328,2.142857142857143
gnss_5g,60.0,cross-heavy,0.15,1,0.2696030761727856,0.2696030761727856,2,1,True,0.25,0,0.0,0.0
gnss_5g,60.0,cross-heavy,0.2,1,0.2696030761727856,0.2696030761727856,2,1,True,0.25,0,0.0,0.0
gnss_5g,60.0,cross-heavy,0.3,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,60.0,cross-heavy,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,60.0,evidence-light,0.0,1,0.5417659544907729,0.012599208243971463,11,43,True,1.0,3,0.0,0.0
gnss_5g,60.0,evidence-light,0.05,3,0.12581476888063328,0.12581476888063328,2,1,True,0.25,0,0.06640223913144534,1.8947368421052633
gnss_5g,60.0,evidence-light,0.1,1,0.12581476888063328,0.12581476888063328,2,1,True,0.25,0,0.0,0.0
gnss_5g,60.0,evidence-light,0.15,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,60.0,evidence-light,0.2,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,60.0,evidence-light,0.3,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,60.0,evidence-light,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,150.0,current,0.0,1,4.193821624032727,0.09753073544262154,11,43,True,1.0,3,0.0,0.0
gnss_5g,150.0,current,0.05,1,3.74356127003537,0.18717806350176852,10,20,True,1.0,2,0.0,0.0
gnss_5g,150.0,current,0.1,1,3.5018763466583205,0.21886727166614503,10,16,True,1.0,2,0.0,0.0
gnss_5g,150.0,current,0.15,2,2.0216347878456085,0.25270434848070106,6,8,True,0.625,1,1.1169450612379306,1.809967972466787
gnss_5g,150.0,current,0.2,3,0.9378837790432221,0.31262792634774067,3,3,True,0.375,0,0.7349459316069056,1.2761262273982628
gnss_5g,150.0,current,0.3,2,0.6226288077071026,0.3113144038535513,3,2,True,0.25,1,0.477603032800393,1.3036533793689726
gnss_5g,150.0,current,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,150.0,uniform,0.0,1,3.3223483593883762,0.0772639153346134,11,43,True,1.0,3,0.0,0.0
gnss_5g,150.0,uniform,0.05,1,2.900204111022901,0.1611224506123834,10,18,True,1.0,2,0.0,0.0
gnss_5g,150.0,uniform,0.1,1,2.614221390704631,0.18673009933604506,10,14,True,1.0,2,0.0,0.0
gnss_5g,150.0,uniform,0.15,2,1.3739616781465696,0.22899361302442825,6,6,True,0.625,1,0.6188855447556061,2.2200577954832315
gnss_5g,150.0,uniform,0.2,2,0.6396034774252473,0.31980173871262363,3,2,True,0.375,0,0.4577721233958711,1.3972093203939648
gnss_5g,150.0,uniform,0.3,1,0.3820824262403144,0.3820824262403144,2,1,True,0.25,0,0.0,0.0
gnss_5g,150.0,uniform,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,150.0,topology-heavy,0.0,1,4.632631112313403,0.1077356072631024,11,43,True,1.0,3,0.0,0.0
gnss_5g,150.0,topology-heavy,0.05,1,4.236452721418076,0.19256603279173073,10,22,True,1.0,2,0.0,0.0
gnss_5g,150.0,topology-heavy,0.1,1,3.8589439826574328,0.24118399891608955,10,16,True,1.0,2,0.0,0.0
gnss_5g,150.0,topology-heavy,0.15,1,3.6317794805171775,0.25941282003694127,10,14,True,1.0,2,0.0,0.0
gnss_5g,150.0,topology-heavy,0.2,3,0.984498186189914,0.3281660620633047,3,3,True,0.375,0,0.9309116814778925,1.057563467918835
gnss_5g,150.0,topology-heavy,0.3,3,0.6993030245192883,0.34965151225964414,3,2,True,0.25,1,0.46891934129493135,1.4913077003566269
gnss_5g,150.0,topology-heavy,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,150.0,cross-heavy,0.0,1,3.4803234178244145,0.08093775390289336,11,43,True,1.0,3,0.0,0.0
gnss_5g,150.0,cross-heavy,0.05,1,3.0438280881710114,0.1691015604539451,10,18,True,1.0,2,0.0,0.0
gnss_5g,150.0,cross-heavy,0.1,1,2.8451217965434887,0.1896747864362326,10,15,True,1.0,2,0.0,0.0
gnss_5g,150.0,cross-heavy,0.15,2,1.4916152382936565,0.24860253971560942,6,6,True,0.625,1,0.660952553771121,2.2567659808304223
gnss_5g,150.0,cross-heavy,0.2,3,0.74876988492248,0.37438494246124,3,2,True,0.375,0,0.3292939408459067,2.2738647513495165
gnss_5g,150.0,cross-heavy,0.3,2,0.49124883373754713,0.49124883373754713,2,1,True,0.25,0,0.3292939408459067,1.4918246976412703
gnss_5g,150.0,cross-heavy,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,150.0,evidence-light,0.0,1,2.371567370028907,0.05515272953555597,11,43,True,1.0,3,0.0,0.0
gnss_5g,150.0,evidence-light,0.05,1,2.033303600486958,0.12708147503043488,10,16,True,1.0,2,0.0,0.0
gnss_5g,150.0,evidence-light,0.1,1,1.6100715878360128,0.16100715878360128,10,10,True,1.0,2,0.0,0.0
gnss_5g,150.0,evidence-light,0.15,2,0.8355755841246021,0.20889389603115052,5,4,True,0.625,0,0.3114958980804833,2.682460954618121
gnss_5g,150.0,evidence-light,0.2,1,0.48677050692912144,0.24338525346456072,3,2,True,0.375,0,0.0,0.0
gnss_5g,150.0,evidence-light,0.3,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,150.0,evidence-light,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,300.0,current,0.0,1,8.49748704973273,0.19761597790076116,11,43,True,1.0,3,0.0,0.0
gnss_5g,300.0,current,0.05,1,8.214381241156612,0.23469660689018892,11,35,True,1.0,3,0.0,0.0
gnss_5g,300.0,current,0.1,1,7.9309748690967,0.2558378990031194,10,31,True,1.0,2,0.0,0.0
gnss_5g,300.0,current,0.15,1,6.903929680476348,0.3001708556728847,10,23,True,1.0,2,0.0,0.0
gnss_5g,300.0,current,0.2,1,5.911740978170521,0.3477494693041483,10,17,True,1.0,2,0.0,0.0
gnss_5g,300.0,current,0.3,1,4.900229335252348,0.37694071809633445,10,13,True,1.0,2,0.0,0.0
gnss_5g,300.0,current,0.5,1,0.583345661568062,0.583345661568062,2,1,True,0.25,0,0.0,0.0
gnss_5g,300.0,uniform,0.0,1,6.881554832897139,0.16003615890458464,11,43,True,1.0,3,0.0,0.0
gnss_5g,300.0,uniform,0.05,1,6.55812351356824,0.2049413597990075,10,32,True,1.0,2,0.0,0.0
gnss_5g,300.0,uniform,0.1,1,6.180077185803482,0.22889174762235118,10,27,True,1.0,2,0.0,0.0
gnss_5g,300.0,uniform,0.15,1,4.914601835341192,0.2890942256083054,10,17,True,1.0,2,0.0,0.0
gnss_5g,300.0,uniform,0.2,1,4.412103272766485,0.31515023376903467,10,14,True,1.0,2,0.0,0.0
gnss_5g,300.0,uniform,0.3,1,3.0849756100928927,0.3856219512616116,8,8,True,1.0,0,0.0,0.0
gnss_5g,300.0,uniform,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,300.0,topology-heavy,0.0,1,9.310913637767712,0.21653287529692353,11,43,True,1.0,3,0.0,0.0
gnss_5g,300.0,topology-heavy,0.05,1,9.206240007472076,0.23605743608902757,11,39,True,1.0,3,0.0,0.0
gnss_5g,300.0,topology-heavy,0.1,1,8.65031268476908,0.2790423446699703,10,31,True,1.0,2,0.0,0.0
gnss_5g,300.0,topology-heavy,0.15,1,7.823025914881127,0.31292103659524506,10,25,True,1.0,2,0.0,0.0
gnss_5g,300.0,topology-heavy,0.2,1,6.8168684106968405,0.3587825479314127,10,19,True,1.0,2,0.0,0.0
gnss_5g,300.0,topology-heavy,0.3,1,5.907104865359047,0.39380699102393646,10,15,True,1.0,2,0.0,0.0
gnss_5g,300.0,topology-heavy,0.5,1,0.5727393768122792,0.5727393768122792,2,1,True,0.25,0,0.0,0.0
gnss_5g,300.0,cross-heavy,0.0,1,7.169242351350638,0.16672656631047997,11,43,True,1.0,3,0.0,0.0
gnss_5g,300.0,cross-heavy,0.05,1,6.900324911848999,0.20910075490451513,10,33,True,1.0,2,0.0,0.0
gnss_5g,300.0,cross-heavy,0.1,1,6.307194694412068,0.25228778777648275,10,25,True,1.0,2,0.0,0.0
gnss_5g,300.0,cross-heavy,0.15,1,5.631262603286536,0.28156313016432677,10,20,True,1.0,2,0.0,0.0
gnss_5g,300.0,cross-heavy,0.2,1,4.449105173205347,0.3422388594773344,10,13,True,1.0,2,0.0,0.0
gnss_5g,300.0,cross-heavy,0.3,1,3.3125220774711064,0.4140652596838883,8,8,True,1.0,0,0.0,0.0
gnss_5g,300.0,cross-heavy,0.5,1,0.6000126804700067,0.6000126804700067,2,1,True,0.25,0,0.0,0.0
gnss_5g,300.0,evidence-light,0.0,1,5.14012568530514,0.11953780663500325,11,43,True,1.0,3,0.0,0.0
gnss_5g,300.0,evidence-light,0.05,1,4.738823307881749,0.17551197436599072,10,27,True,1.0,2,0.0,0.0
gnss_5g,300.0,evidence-light,0.1,1,4.080252193171255,0.22668067739840303,10,18,True,1.0,2,0.0,0.0
gnss_5g,300.0,evidence-light,0.15,1,2.93494658730138,0.32610517636682,8,9,True,1.0,0,0.0,0.0
gnss_5g,300.0,evidence-light,0.2,1,2.93494658730138,0.32610517636682,8,9,True,1.0,0,0.0,0.0
gnss_5g,300.0,evidence-light,0.3,2,1.189290261177768,0.39643008705925603,4,3,False,0.5,0,1.0255605486566801,1.159648996576114
gnss_5g,300.0,evidence-light,0.5,0,0.0,0.0,0,0,False,0.0,0,0.0,0.0
gnss_5g,600.0,current,0.0,1,13.538167057167497,0.3148410943527325,11,43,True,1.0,3,0.0,0.0
gnss_5g,600.0,current,0.05,1,13.538167057167497,0.3148410943527325,11,43,True,1.0,3,0.0,0.0
gnss_5g,600.0,current,0.1,1,13.304408774299223,0.3326102193574806,11,40,True,1.0,3,0.0,0.0
gnss_5g,600.0,current,0.15,1,12.731121222467106,0.35364225617964185,11,36,True,1.0,3,0.0,0.0
gnss_5g,600.0,current,0.2,1,12.064308707363939,0.3770096471051231,10,32,True,1.0,2,0.0,0.0
gnss_5g,600.0,current,0.3,1,9.964801284433388,0.4332522297579734,10,23,True,1.0,2,0.0,0.0
gnss_5g,600.0,current,0.5,1,4.562572451675738,0.5703215564594672,8,8,True,1.0,0,0.0,0.0
gnss_5g,600.0,uniform,0.0,1,11.016267896565587,0.256192276664316,11,43,True,1.0,3,0.0,0.0
gnss_5g,600.0,uniform,0.05,1,10.971637196745759,0.2612294570653752,11,42,True,1.0,3,0.0,0.0
gnss_5g,600.0,uniform,0.1,1,10.487063998348344,0.291307333287454,11,36,True,1.0,3,0.0,0.0
gnss_5g,600.0,uniform,0.15,1,9.451460926352915,0.33755217594117554,10,28,True,1.0,2,0.0,0.0
gnss_5g,600.0,uniform,0.2,1,8.576735165320171,0.372901528926964,10,23,True,1.0,2,0.0,0.0
gnss_5g,600.0,uniform,0.3,1,5.788937558712046,0.48241146322600387,8,12,True,1.0,0,0.0,0.0
gnss_5g,600.0,uniform,0.5,1,3.8831537704432333,0.5547362529204619,8,7,True,1.0,0,0.0,0.0
gnss_5g,600.0,topology-heavy,0.0,1,14.802005242716357,0.3442326800631711,11,43,True,1.0,3,0.0,0.0
gnss_5g,600.0,topology-heavy,0.05,1,14.802005242716357,0.3442326800631711,11,43,True,1.0,3,0.0,0.0
gnss_5g,600.0,topology-heavy,0.1,1,14.648466123707982,0.3572796615538532,11,41,True,1.0,3,0.0,0.0
gnss_5g,600.0,topology-heavy,0.15,1,14.521356597748989,0.3630339149437247,11,40,True,1.0,3,0.0,0.0
gnss_5g,600.0,topology-heavy,0.2,1,13.480038265979898,0.3964717137052911,11,34,True,1.0,3,0.0,0.0
gnss_5g,600.0,topology-heavy,0.3,1,11.523872273496945,0.44322585667295944,10,26,True,1.0,2,0.0,0.0
gnss_5g,600.0,topology-heavy,0.5,1,4.557330821082004,0.5696663526352505,9,8,True,1.0,1,0.0,0.0
gnss_5g,600.0,cross-heavy,0.0,1,11.465946473213348,0.2666499179817058,11,43,True,1.0,3,0.0,0.0
gnss_5g,600.0,cross-heavy,0.05,1,11.427691587653495,0.2720878949441308,11,42,True,1.0,3,0.0,0.0
gnss_5g,600.0,cross-heavy,0.1,1,10.875010436210868,0.31071458389173906,10,35,True,1.0,2,0.0,0.0
gnss_5g,600.0,cross-heavy,0.15,1,9.794265563184606,0.3627505764142447,10,27,True,1.0,2,0.0,0.0
gnss_5g,600.0,cross-heavy,0.2,1,9.072183503522787,0.39444276102272985,10,23,True,1.0,2,0.0,0.0
gnss_5g,600.0,cross-heavy,0.3,1,7.758911770298604,0.4564065747234473,10,17,True,1.0,2,0.0,0.0
gnss_5g,600.0,cross-heavy,0.5,1,4.607519268880834,0.5759399086101042,8,8,True,1.0,0,0.0,0.0
gnss_5g,600.0,evidence-light,0.0,1,8.338032023340181,0.19390772147302748,11,43,True,1.0,3,0.0,0.0
gnss_5g,600.0,evidence-light,0.05,1,8.20833018910087,0.21047000484874026,11,39,True,1.0,3,0.0,0.0
gnss_5g,600.0,evidence-light,0.1,1,7.277456819558462,0.27990218536763317,10,26,True,1.0,2,0.0,0.0
gnss_5g,600.0,evidence-light,0.15,1,6.178844876972387,0.3634614633513169,10,17,True,1.0,2,0.0,0.0
gnss_5g,600.0,evidence-light,0.2,1,5.34948729992107,0.4457906083267558,8,12,True,1.0,0,0.0,0.0
gnss_5g,600.0,evidence-light,0.3,1,5.0694813823684,0.46086194385167273,8,11,True,1.0,0,0.0,0.0
gnss_5g,600.0,evidence-light,0.5,2,1.7569471342843346,0.5856490447614449,4,3,False,0.5,0,1.5775829954727203,1.113695532549695
gnss_5g,1200.0,current,0.0,1,17.779195995610152,0.41346967431651516,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,current,0.05,1,17.779195995610152,0.41346967431651516,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,current,0.1,1,17.779195995610152,0.41346967431651516,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,current,0.15,1,17.779195995610152,0.41346967431651516,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,current,0.2,1,17.457918240494,0.4258028839144878,11,41,True,1.0,3,0.0,0.0
gnss_5g,1200.0,current,0.3,1,15.200191039309095,0.4750059699784092,10,32,True,1.0,2,0.0,0.0
gnss_5g,1200.0,current,0.5,1,8.631363048471725,0.6165259320336947,9,14,True,1.0,1,0.0,0.0
gnss_5g,1200.0,uniform,0.0,1,14.456721198472206,0.33620281856912104,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,uniform,0.05,1,14.456721198472206,0.33620281856912104,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,uniform,0.1,1,14.456721198472206,0.33620281856912104,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,uniform,0.15,1,13.942876960967789,0.35750966566584075,11,39,True,1.0,3,0.0,0.0
gnss_5g,1200.0,uniform,0.2,1,12.732289176220338,0.39788403675688555,10,32,True,1.0,2,0.0,0.0
gnss_5g,1200.0,uniform,0.3,1,8.620215669715888,0.5746810446477258,9,15,True,1.0,1,0.0,0.0
gnss_5g,1200.0,uniform,0.5,1,7.391246896897352,0.6159372414081127,8,12,True,1.0,0,0.0,0.0
gnss_5g,1200.0,topology-heavy,0.0,1,19.440642367605975,0.45210796203734827,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,topology-heavy,0.05,1,19.440642367605975,0.45210796203734827,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,topology-heavy,0.1,1,19.440642367605975,0.45210796203734827,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,topology-heavy,0.15,1,19.440642367605975,0.45210796203734827,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,topology-heavy,0.2,1,19.2807624696239,0.4590657730862834,11,42,True,1.0,3,0.0,0.0
gnss_5g,1200.0,topology-heavy,0.3,1,18.003474851766956,0.4865804013991069,11,37,True,1.0,3,0.0,0.0
gnss_5g,1200.0,topology-heavy,0.5,1,9.689796243574778,0.6056122652234236,10,16,True,1.0,2,0.0,0.0
gnss_5g,1200.0,cross-heavy,0.0,1,15.047305842548695,0.34993734517555103,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,cross-heavy,0.05,1,15.047305842548695,0.34993734517555103,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,cross-heavy,0.1,1,14.953214007008729,0.35602890492877926,11,42,True,1.0,3,0.0,0.0
gnss_5g,1200.0,cross-heavy,0.15,1,14.121125507781894,0.39225348632727486,11,36,True,1.0,3,0.0,0.0
gnss_5g,1200.0,cross-heavy,0.2,1,12.878798740048223,0.44409650827752495,10,29,True,1.0,2,0.0,0.0
gnss_5g,1200.0,cross-heavy,0.3,1,10.24476893791958,0.5691538298844212,10,18,True,1.0,2,0.0,0.0
gnss_5g,1200.0,cross-heavy,0.5,1,9.230124434644543,0.6153416289763028,9,15,True,1.0,1,0.0,0.0
gnss_5g,1200.0,evidence-light,0.0,1,10.967365209827612,0.2550550048797119,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,evidence-light,0.05,1,10.967365209827612,0.2550550048797119,11,43,True,1.0,3,0.0,0.0
gnss_5g,1200.0,evidence-light,0.1,1,10.135231031441286,0.30712821307397836,11,33,True,1.0,3,0.0,0.0
gnss_5g,1200.0,evidence-light,0.15,1,8.676463009735919,0.41316490522551996,10,21,True,1.0,2,0.0,0.0
gnss_5g,1200.0,evidence-light,0.2,1,7.860101769368213,0.4912563605855133,9,16,True,1.0,1,0.0,0.0
gnss_5g,1200.0,evidence-light,0.3,1,6.905922352385052,0.575493529365421,8,12,True,1.0,0,0.0,0.0
gnss_5g,1200.0,evidence-light,0.5,2,3.2883648803684697,0.6576729760736939,4,5,False,0.5,0,2.4843395767727054,1.3236374411586027
gnss_5g,3600.0,current,0.0,1,21.701063708492583,0.504675900197502,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,current,0.05,1,21.701063708492583,0.504675900197502,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,current,0.1,1,21.701063708492583,0.504675900197502,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,current,0.15,1,21.701063708492583,0.504675900197502,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,current,0.2,1,21.701063708492583,0.504675900197502,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,current,0.3,1,21.425044550805985,0.5101201083525234,11,42,True,1.0,3,0.0,0.0
gnss_5g,3600.0,current,0.5,1,11.468877307148173,0.7168048316967608,9,16,True,1.0,1,0.0,0.0
gnss_5g,3600.0,uniform,0.0,1,17.61050981876871,0.4095467399713653,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,uniform,0.05,1,17.61050981876871,0.4095467399713653,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,uniform,0.1,1,17.61050981876871,0.4095467399713653,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,uniform,0.15,1,17.61050981876871,0.4095467399713653,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,uniform,0.2,1,17.61050981876871,0.4095467399713653,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,uniform,0.3,1,10.756529842323744,0.672283115145234,9,16,True,1.0,1,0.0,0.0
gnss_5g,3600.0,uniform,0.5,1,10.343463102102474,0.6895642068068316,9,15,True,1.0,1,0.0,0.0
gnss_5g,3600.0,topology-heavy,0.0,1,23.744994274114294,0.5522091691654487,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,topology-heavy,0.05,1,23.744994274114294,0.5522091691654487,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,topology-heavy,0.1,1,23.744994274114294,0.5522091691654487,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,topology-heavy,0.15,1,23.744994274114294,0.5522091691654487,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,topology-heavy,0.2,1,23.744994274114294,0.5522091691654487,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,topology-heavy,0.3,1,23.463224717309224,0.5586482075549816,11,42,True,1.0,3,0.0,0.0
gnss_5g,3600.0,topology-heavy,0.5,1,16.207494360543404,0.6482997744217361,10,25,True,1.0,2,0.0,0.0
gnss_5g,3600.0,cross-heavy,0.0,1,18.332964370989465,0.426348008627662,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,cross-heavy,0.05,1,18.332964370989465,0.426348008627662,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,cross-heavy,0.1,1,18.332964370989465,0.426348008627662,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,cross-heavy,0.15,1,18.332964370989465,0.426348008627662,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,cross-heavy,0.2,1,17.978251997422326,0.4384939511566421,11,41,True,1.0,3,0.0,0.0
gnss_5g,3600.0,cross-heavy,0.3,1,13.629144074503746,0.6195065488410794,10,22,True,1.0,2,0.0,0.0
gnss_5g,3600.0,cross-heavy,0.5,1,11.056328976454836,0.7370885984303224,9,15,True,1.0,1,0.0,0.0
gnss_5g,3600.0,evidence-light,0.0,1,13.352089214203206,0.3105137026558885,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,evidence-light,0.05,1,13.352089214203206,0.3105137026558885,11,43,True,1.0,3,0.0,0.0
gnss_5g,3600.0,evidence-light,0.1,1,13.260082828307674,0.31571625781684937,11,42,True,1.0,3,0.0,0.0
gnss_5g,3600.0,evidence-light,0.15,1,11.182853570567362,0.4301097527141293,10,26,True,1.0,2,0.0,0.0
gnss_5g,3600.0,evidence-light,0.2,1,9.529464296276924,0.5955915185173077,9,16,True,1.0,1,0.0,0.0
gnss_5g,3600.0,evidence-light,0.3,1,9.529464296276924,0.5955915185173077,9,16,True,1.0,1,0.0,0.0
gnss_5g,3600.0,evidence-light,0.5,2,3.9409884204854007,0.7881976840970801,4,5,False,0.5,0,3.6454289179090944,1.0810767427460444
